query_size,query_idx,tau,payload_size,correct
15.0,36,0.1,960,1
15.0,37,0.1,345,1
15.0,38,0.1,940,1
15.0,39,0.1,915,1
15.0,0,0.2,952,1
15.0,1,0.2,957,1
15.0,2,0.2,958,1
15.0,3,0.2,956,1
15.0,4,0.2,949,1
15.0,5,0.2,953,1
15.0,6,0.2,939,1
15.0,7,0.2,467,1
15.0,8,0.2,955,1
15.0,9,0.2,941,1
15.0,10,0.2,941,1
15.0,11,0.2,951,1
15.0,12,0.2,947,1
15.0,13,0.2,949,1
15.0,14,0.2,855,1
15.0,15,0.2,952,1
15.0,16,0.2,956,1
15.0,17,0.2,952,1
15.0,18,0.2,410,1
15.0,19,0.2,955,1
15.0,20,0.2,956,1
15.0,21,0.2,953,1
15.0,22,0.2,950,1
15.0,23,0.2,953,1
15.0,24,0.2,950,1
15.0,25,0.2,172,1
15.0,26,0.2,955,1
15.0,27,0.2,955,1
15.0,28,0.2,957,1
15.0,29,0.2,952,1
15.0,30,0.2,948,1
15.0,31,0.2,951,1
15.0,32,0.2,939,0
15.0,33,0.2,946,1
15.0,34,0.2,948,1
15.0,35,0.2,950,1
15.0,36,0.2,960,1
15.0,37,0.2,345,1
15.0,38,0.2,940,1
15.0,39,0.2,915,1
15.0,0,0.30000000000000004,952,1
15.0,1,0.30000000000000004,957,1
15.0,2,0.30000000000000004,958,1
15.0,3,0.30000000000000004,956,1
15.0,4,0.30000000000000004,949,1
15.0,5,0.30000000000000004,953,1
15.0,6,0.30000000000000004,939,1
15.0,7,0.30000000000000004,467,1
15.0,8,0.30000000000000004,955,1
15.0,9,0.30000000000000004,941,1
15.0,10,0.30000000000000004,941,1
15.0,11,0.30000000000000004,951,1
15.0,12,0.30000000000000004,947,1
15.0,13,0.30000000000000004,949,1
15.0,14,0.30000000000000004,855,1
15.0,15,0.30000000000000004,952,1
15.0,16,0.30000000000000004,956,1
15.0,17,0.30000000000000004,952,1
15.0,18,0.30000000000000004,410,1
15.0,19,0.30000000000000004,955,1
15.0,20,0.30000000000000004,956,1
15.0,21,0.30000000000000004,953,1
15.0,22,0.30000000000000004,950,1
15.0,23,0.30000000000000004,953,1
15.0,24,0.30000000000000004,950,1
15.0,25,0.30000000000000004,172,1
15.0,26,0.30000000000000004,955,1
15.0,27,0.30000000000000004,955,1
15.0,28,0.30000000000000004,957,1
15.0,29,0.30000000000000004,952,1
15.0,30,0.30000000000000004,948,1
15.0,31,0.30000000000000004,951,1
15.0,32,0.30000000000000004,939,0
15.0,33,0.30000000000000004,946,1
15.0,34,0.30000000000000004,948,1
15.0,35,0.30000000000000004,950,1
15.0,36,0.30000000000000004,960,1
15.0,37,0.30000000000000004,345,1
15.0,38,0.30000000000000004,940,1
15.0,39,0.30000000000000004,915,1
15.0,0,0.4,952,1
15.0,1,0.4,957,1
15.0,2,0.4,958,1
15.0,3,0.4,956,1
15.0,4,0.4,949,1
15.0,5,0.4,953,1
15.0,6,0.4,939,1
15.0,7,0.4,467,1
15.0,8,0.4,955,1
15.0,9,0.4,941,1
15.0,10,0.4,941,1
15.0,11,0.4,951,1
15.0,12,0.4,947,1
15.0,13,0.4,949,1
15.0,14,0.4,855,1
15.0,15,0.4,952,1
15.0,16,0.4,956,1
15.0,17,0.4,952,1
15.0,18,0.4,410,1
15.0,19,0.4,955,1
15.0,20,0.4,956,1
15.0,21,0.4,953,1
15.0,22,0.4,950,1
15.0,23,0.4,953,1
15.0,24,0.4,950,1
15.0,25,0.4,172,1
15.0,26,0.4,955,1
15.0,27,0.4,955,1
15.0,28,0.4,957,1
15.0,29,0.4,952,1
15.0,30,0.4,948,1
15.0,31,0.4,951,1
15.0,32,0.4,939,0
15.0,33,0.4,946,1
15.0,34,0.4,948,1
15.0,35,0.4,950,1
15.0,36,0.4,960,1
15.0,37,0.4,345,1
15.0,38,0.4,940,1
15.0,39,0.4,915,1
15.0,0,0.5,952,1
15.0,1,0.5,957,1
15.0,2,0.5,958,1
15.0,3,0.5,956,1
15.0,4,0.5,949,1
15.0,5,0.5,953,1
15.0,6,0.5,939,1
15.0,7,0.5,467,1
15.0,8,0.5,955,1
15.0,9,0.5,941,1
15.0,10,0.5,941,1
15.0,11,0.5,951,1
15.0,12,0.5,947,1
15.0,13,0.5,949,1
15.0,14,0.5,855,1
15.0,15,0.5,952,1
15.0,16,0.5,956,1
15.0,17,0.5,952,1
15.0,18,0.5,410,1
15.0,19,0.5,955,1
15.0,20,0.5,956,1
15.0,21,0.5,953,1
15.0,22,0.5,950,1
15.0,23,0.5,953,1
15.0,24,0.5,950,1
15.0,25,0.5,172,1
15.0,26,0.5,955,1
15.0,27,0.5,955,1
15.0,28,0.5,957,1
15.0,29,0.5,952,1
15.0,30,0.5,948,1
15.0,31,0.5,951,1
15.0,32,0.5,939,0
15.0,33,0.5,946,1
15.0,34,0.5,948,1
15.0,35,0.5,950,1
15.0,36,0.5,960,1
15.0,37,0.5,345,1
15.0,38,0.5,940,1
15.0,39,0.5,915,1
15.0,0,0.6000000000000001,952,1
15.0,1,0.6000000000000001,957,1
15.0,2,0.6000000000000001,958,1
15.0,3,0.6000000000000001,956,1
15.0,4,0.6000000000000001,949,1
15.0,5,0.6000000000000001,953,1
15.0,6,0.6000000000000001,939,1
15.0,7,0.6000000000000001,467,1
15.0,8,0.6000000000000001,955,1
15.0,9,0.6000000000000001,941,1
15.0,10,0.6000000000000001,941,1
15.0,11,0.6000000000000001,951,1
15.0,12,0.6000000000000001,947,1
15.0,13,0.6000000000000001,949,1
15.0,14,0.6000000000000001,855,1
15.0,15,0.6000000000000001,952,1
15.0,16,0.6000000000000001,956,1
15.0,17,0.6000000000000001,952,1
15.0,18,0.6000000000000001,410,1
15.0,19,0.6000000000000001,955,1
15.0,20,0.6000000000000001,956,1
15.0,21,0.6000000000000001,953,1
15.0,22,0.6000000000000001,950,1
15.0,23,0.6000000000000001,953,1
15.0,24,0.6000000000000001,950,1
15.0,25,0.6000000000000001,172,1
15.0,26,0.6000000000000001,955,1
15.0,27,0.6000000000000001,955,1
15.0,28,0.6000000000000001,957,1
15.0,29,0.6000000000000001,952,1
15.0,30,0.6000000000000001,948,1
15.0,31,0.6000000000000001,951,1
15.0,32,0.6000000000000001,939,0
15.0,33,0.6000000000000001,946,1
15.0,34,0.6000000000000001,948,1
15.0,35,0.6000000000000001,950,1
15.0,36,0.6000000000000001,960,1
15.0,37,0.6000000000000001,345,1
15.0,38,0.6000000000000001,940,1
15.0,39,0.6000000000000001,915,1
15.0,0,0.7000000000000001,952,1
15.0,1,0.7000000000000001,957,1
15.0,2,0.7000000000000001,958,1
15.0,3,0.7000000000000001,956,1
15.0,4,0.7000000000000001,949,1
15.0,5,0.7000000000000001,953,1
15.0,6,0.7000000000000001,939,1
15.0,7,0.7000000000000001,467,1
15.0,8,0.7000000000000001,955,1
15.0,9,0.7000000000000001,941,1
15.0,10,0.7000000000000001,941,1
15.0,11,0.7000000000000001,951,1
15.0,12,0.7000000000000001,947,1
15.0,13,0.7000000000000001,949,1
15.0,14,0.7000000000000001,855,1
15.0,15,0.7000000000000001,952,1
15.0,16,0.7000000000000001,956,1
15.0,17,0.7000000000000001,952,1
15.0,18,0.7000000000000001,410,1
15.0,19,0.7000000000000001,955,1
15.0,20,0.7000000000000001,956,1
15.0,21,0.7000000000000001,953,1
15.0,22,0.7000000000000001,950,1
15.0,23,0.7000000000000001,953,1
15.0,24,0.7000000000000001,950,1
15.0,25,0.7000000000000001,172,1
15.0,26,0.7000000000000001,955,1
15.0,27,0.7000000000000001,955,1
15.0,28,0.7000000000000001,957,1
15.0,29,0.7000000000000001,952,1
15.0,30,0.7000000000000001,948,1
15.0,31,0.7000000000000001,951,1
15.0,32,0.7000000000000001,939,0
15.0,33,0.7000000000000001,946,1
15.0,34,0.7000000000000001,948,1
15.0,35,0.7000000000000001,950,1
15.0,36,0.7000000000000001,960,1
15.0,37,0.7000000000000001,345,1
15.0,38,0.7000000000000001,940,1
15.0,39,0.7000000000000001,915,1
15.0,0,0.8,952,1
15.0,1,0.8,957,1
15.0,2,0.8,958,1
15.0,3,0.8,956,1
15.0,4,0.8,949,1
15.0,5,0.8,953,1
15.0,6,0.8,939,1
15.0,7,0.8,467,1
15.0,8,0.8,955,1
15.0,9,0.8,941,1
15.0,10,0.8,941,1
15.0,11,0.8,951,1
15.0,12,0.8,947,1
15.0,13,0.8,949,1
15.0,14,0.8,855,1
15.0,15,0.8,952,1
15.0,16,0.8,956,1
15.0,17,0.8,952,1
15.0,18,0.8,410,1
15.0,19,0.8,955,1
15.0,20,0.8,956,1
15.0,21,0.8,953,1
15.0,22,0.8,950,1
15.0,23,0.8,953,1
15.0,24,0.8,950,1
15.0,25,0.8,172,1
15.0,26,0.8,955,1
15.0,27,0.8,955,1
15.0,28,0.8,957,1
15.0,29,0.8,952,1
15.0,30,0.8,948,1
15.0,31,0.8,951,1
15.0,32,0.8,939,0
15.0,33,0.8,946,1
15.0,34,0.8,948,1
15.0,35,0.8,950,1
15.0,36,0.8,960,1
15.0,37,0.8,345,1
15.0,38,0.8,940,1
15.0,39,0.8,915,1
15.0,0,0.9,952,1
15.0,1,0.9,957,1
15.0,2,0.9,958,1
15.0,3,0.9,956,1
15.0,4,0.9,949,1
15.0,5,0.9,953,1
15.0,6,0.9,939,1
15.0,7,0.9,467,1
15.0,8,0.9,955,1
15.0,9,0.9,941,1
15.0,10,0.9,941,1
15.0,11,0.9,951,1
15.0,12,0.9,947,1
15.0,13,0.9,949,1
15.0,14,0.9,855,1
15.0,15,0.9,952,1
15.0,16,0.9,956,1
15.0,17,0.9,952,1
15.0,18,0.9,410,1
15.0,19,0.9,955,1
15.0,20,0.9,956,1
15.0,21,0.9,953,1
15.0,22,0.9,950,1
15.0,23,0.9,953,1
15.0,24,0.9,950,1
15.0,25,0.9,172,1
15.0,26,0.9,955,1
15.0,27,0.9,955,1
15.0,28,0.9,957,1
15.0,29,0.9,952,1
15.0,30,0.9,948,1
15.0,31,0.9,951,1
15.0,32,0.9,939,0
15.0,33,0.9,946,1
15.0,34,0.9,948,1
15.0,35,0.9,950,1
15.0,36,0.9,960,1
15.0,37,0.9,345,1
15.0,38,0.9,940,1
15.0,39,0.9,915,1
15.0,0,1.0,952,1
15.0,1,1.0,957,1
15.0,2,1.0,958,1
15.0,3,1.0,956,1
15.0,4,1.0,949,1
15.0,5,1.0,953,1
15.0,6,1.0,939,1
15.0,7,1.0,467,1
15.0,8,1.0,955,1
15.0,9,1.0,941,1
15.0,10,1.0,941,1
15.0,11,1.0,951,1
15.0,12,1.0,947,1
15.0,13,1.0,949,1
15.0,14,1.0,855,1
15.0,15,1.0,952,1
15.0,16,1.0,956,1
15.0,17,1.0,952,1
15.0,18,1.0,410,1
15.0,19,1.0,955,1
15.0,20,1.0,956,1
15.0,21,1.0,953,1
15.0,22,1.0,950,1
15.0,23,1.0,953,1
15.0,24,1.0,950,1
15.0,25,1.0,172,1
15.0,26,1.0,955,1
15.0,27,1.0,955,1
15.0,28,1.0,957,1
15.0,29,1.0,952,1
15.0,30,1.0,948,1
15.0,31,1.0,951,1
15.0,32,1.0,939,0
15.0,33,1.0,946,1
15.0,34,1.0,948,1
15.0,35,1.0,950,1
15.0,36,1.0,960,1
15.0,37,1.0,345,1
15.0,38,1.0,940,1
15.0,39,1.0,915,1
15.0,0,1.1,952,1
15.0,1,1.1,957,1
15.0,2,1.1,957,1
15.0,3,1.1,956,1
15.0,4,1.1,949,1
15.0,5,1.1,953,1
15.0,6,1.1,931,1
15.0,7,1.1,467,1
15.0,8,1.1,955,1
15.0,9,1.1,937,1
15.0,10,1.1,936,1
15.0,11,1.1,951,1
15.0,12,1.1,942,1
15.0,13,1.1,949,1
15.0,14,1.1,855,1
15.0,15,1.1,951,1
15.0,16,1.1,956,1
15.0,17,1.1,950,1
15.0,18,1.1,410,1
15.0,19,1.1,955,1
15.0,20,1.1,956,1
15.0,21,1.1,952,1
15.0,22,1.1,950,1
15.0,23,1.1,953,1
15.0,24,1.1,948,1
15.0,25,1.1,172,1
15.0,26,1.1,955,1
15.0,27,1.1,954,1
15.0,28,1.1,957,1
15.0,29,1.1,950,1
15.0,30,1.1,948,1
15.0,31,1.1,950,1
15.0,32,1.1,939,0
15.0,33,1.1,946,1
15.0,34,1.1,948,1
15.0,35,1.1,950,1
15.0,36,1.1,960,1
15.0,37,1.1,345,1
15.0,38,1.1,940,1
15.0,39,1.1,891,1
15.0,0,1.2000000000000002,950,1
15.0,1,1.2000000000000002,957,1
15.0,2,1.2000000000000002,957,1
15.0,3,1.2000000000000002,954,1
15.0,4,1.2000000000000002,949,1
15.0,5,1.2000000000000002,952,1
15.0,6,1.2000000000000002,915,1
15.0,7,1.2000000000000002,467,1
15.0,8,1.2000000000000002,955,1
15.0,9,1.2000000000000002,926,1
15.0,10,1.2000000000000002,936,1
15.0,11,1.2000000000000002,949,1
15.0,12,1.2000000000000002,937,1
15.0,13,1.2000000000000002,945,1
15.0,14,1.2000000000000002,855,1
15.0,15,1.2000000000000002,951,1
15.0,16,1.2000000000000002,955,1
15.0,17,1.2000000000000002,946,1
15.0,18,1.2000000000000002,410,1
15.0,19,1.2000000000000002,955,1
15.0,20,1.2000000000000002,954,1
15.0,21,1.2000000000000002,951,1
15.0,22,1.2000000000000002,947,1
15.0,23,1.2000000000000002,949,1
15.0,24,1.2000000000000002,945,1
15.0,25,1.2000000000000002,172,1
15.0,26,1.2000000000000002,955,1
15.0,27,1.2000000000000002,945,1
15.0,28,1.2000000000000002,955,1
15.0,29,1.2000000000000002,949,1
15.0,30,1.2000000000000002,938,1
15.0,31,1.2000000000000002,950,1
15.0,32,1.2000000000000002,933,1
15.0,33,1.2000000000000002,945,1
15.0,34,1.2000000000000002,944,1
15.0,35,1.2000000000000002,949,1
15.0,36,1.2000000000000002,957,1
15.0,37,1.2000000000000002,345,1
15.0,38,1.2000000000000002,934,1
15.0,39,1.2000000000000002,877,1
15.0,0,1.3,948,1
15.0,1,1.3,954,1
15.0,2,1.3,953,1
15.0,3,1.3,950,1
15.0,4,1.3,938,1
15.0,5,1.3,945,1
15.0,6,1.3,906,1
15.0,7,1.3,467,1
15.0,8,1.3,953,1
15.0,9,1.3,911,1
15.0,10,1.3,926,1
15.0,11,1.3,947,1
15.0,12,1.3,929,1
15.0,13,1.3,942,1
15.0,14,1.3,756,1
15.0,15,1.3,950,1
15.0,16,1.3,951,1
15.0,17,1.3,937,1
15.0,18,1.3,410,1
15.0,19,1.3,954,1
15.0,20,1.3,952,1
15.0,21,1.3,944,1
15.0,22,1.3,944,1
15.0,23,1.3,947,1
15.0,24,1.3,930,1
15.0,25,1.3,172,1
15.0,26,1.3,950,1
15.0,27,1.3,926,1
15.0,28,1.3,952,1
15.0,29,1.3,946,1
15.0,30,1.3,919,1
15.0,31,1.3,934,1
15.0,32,1.3,917,0
15.0,33,1.3,941,1
15.0,34,1.3,913,1
15.0,35,1.3,940,1
15.0,36,1.3,954,1
15.0,37,1.3,345,1
15.0,38,1.3,932,1
15.0,39,1.3,807,1
15.0,0,1.4000000000000001,944,1
15.0,1,1.4000000000000001,945,1
15.0,2,1.4000000000000001,947,1
15.0,3,1.4000000000000001,946,1
15.0,4,1.4000000000000001,904,1
15.0,5,1.4000000000000001,939,1
15.0,6,1.4000000000000001,891,1
15.0,7,1.4000000000000001,467,1
15.0,8,1.4000000000000001,952,1
15.0,9,1.4000000000000001,877,1
15.0,10,1.4000000000000001,906,1
15.0,11,1.4000000000000001,936,1
15.0,12,1.4000000000000001,929,1
15.0,13,1.4000000000000001,933,1
15.0,14,1.4000000000000001,683,1
15.0,15,1.4000000000000001,944,1
15.0,16,1.4000000000000001,944,1
15.0,17,1.4000000000000001,931,1
15.0,18,1.4000000000000001,410,1
15.0,19,1.4000000000000001,952,1
15.0,20,1.4000000000000001,950,1
15.0,21,1.4000000000000001,936,1
15.0,22,1.4000000000000001,942,1
15.0,23,1.4000000000000001,941,1
15.0,24,1.4000000000000001,908,1
15.0,25,1.4000000000000001,172,1
15.0,26,1.4000000000000001,943,1
15.0,27,1.4000000000000001,915,1
15.0,28,1.4000000000000001,939,1
15.0,29,1.4000000000000001,927,1
15.0,30,1.4000000000000001,919,1
15.0,31,1.4000000000000001,928,1
15.0,32,1.4000000000000001,917,0
15.0,33,1.4000000000000001,926,1
15.0,34,1.4000000000000001,875,1
15.0,35,1.4000000000000001,934,1
15.0,36,1.4000000000000001,953,1
15.0,37,1.4000000000000001,345,1
15.0,38,1.4000000000000001,889,1
15.0,39,1.4000000000000001,683,1
15.0,0,1.5,940,1
15.0,1,1.5,939,1
15.0,2,1.5,940,1
15.0,3,1.5,946,1
15.0,4,1.5,904,1
15.0,5,1.5,939,1
15.0,6,1.5,876,1
15.0,7,1.5,467,1
15.0,8,1.5,950,1
15.0,9,1.5,825,1
15.0,10,1.5,887,1
15.0,11,1.5,930,1
15.0,12,1.5,915,1
15.0,13,1.5,933,1
15.0,14,1.5,683,1
15.0,15,1.5,940,1
15.0,16,1.5,944,1
15.0,17,1.5,931,1
15.0,18,1.5,410,1
15.0,19,1.5,950,1
15.0,20,1.5,947,1
15.0,21,1.5,934,1
15.0,22,1.5,941,1
15.0,23,1.5,941,1
15.0,24,1.5,896,1
15.0,25,1.5,172,1
15.0,26,1.5,943,1
15.0,27,1.5,915,1
15.0,28,1.5,934,1
15.0,29,1.5,927,1
15.0,30,1.5,919,1
15.0,31,1.5,921,1
15.0,32,1.5,909,0
15.0,33,1.5,921,1
15.0,34,1.5,875,1
15.0,35,1.5,924,1
15.0,36,1.5,946,1
15.0,37,1.5,345,1
15.0,38,1.5,889,1
15.0,39,1.5,683,1
15.0,0,1.6,938,1
15.0,1,1.6,934,1
15.0,2,1.6,930,1
15.0,3,1.6,940,1
15.0,4,1.6,886,1
15.0,5,1.6,925,1
15.0,6,1.6,876,1
15.0,7,1.6,467,1
15.0,8,1.6,949,1
15.0,9,1.6,825,1
15.0,10,1.6,863,1
15.0,11,1.6,918,1
15.0,12,1.6,915,1
15.0,13,1.6,931,1
15.0,14,1.6,683,1
15.0,15,1.6,938,1
15.0,16,1.6,939,1
15.0,17,1.6,924,1
15.0,18,1.6,410,1
15.0,19,1.6,940,1
15.0,20,1.6,941,1
15.0,21,1.6,931,1
15.0,22,1.6,938,1
15.0,23,1.6,938,1
15.0,24,1.6,896,1
15.0,25,1.6,172,1
15.0,26,1.6,937,1
15.0,27,1.6,902,1
15.0,28,1.6,919,1
15.0,29,1.6,923,1
15.0,30,1.6,903,1
15.0,31,1.6,921,1
15.0,32,1.6,885,0
15.0,33,1.6,921,1
15.0,34,1.6,861,1
15.0,35,1.6,924,1
15.0,36,1.6,935,1
15.0,37,1.6,345,1
15.0,38,1.6,889,1
15.0,39,1.6,601,1
15.0,0,1.7000000000000002,938,1
15.0,1,1.7000000000000002,934,1
15.0,2,1.7000000000000002,930,1
15.0,3,1.7000000000000002,940,1
15.0,4,1.7000000000000002,886,1
15.0,5,1.7000000000000002,925,1
15.0,6,1.7000000000000002,876,1
15.0,7,1.7000000000000002,467,1
15.0,8,1.7000000000000002,949,1
15.0,9,1.7000000000000002,798,1
15.0,10,1.7000000000000002,863,1
15.0,11,1.7000000000000002,918,1
15.0,12,1.7000000000000002,915,1
15.0,13,1.7000000000000002,931,1
15.0,14,1.7000000000000002,683,1
15.0,15,1.7000000000000002,938,1
15.0,16,1.7000000000000002,939,1
15.0,17,1.7000000000000002,924,1
15.0,18,1.7000000000000002,410,1
15.0,19,1.7000000000000002,940,1
15.0,20,1.7000000000000002,941,1
15.0,21,1.7000000000000002,931,1
15.0,22,1.7000000000000002,938,1
15.0,23,1.7000000000000002,938,1
15.0,24,1.7000000000000002,896,1
15.0,25,1.7000000000000002,172,1
15.0,26,1.7000000000000002,937,1
15.0,27,1.7000000000000002,902,1
15.0,28,1.7000000000000002,912,1
15.0,29,1.7000000000000002,923,1
15.0,30,1.7000000000000002,903,1
15.0,31,1.7000000000000002,916,1
15.0,32,1.7000000000000002,885,0
15.0,33,1.7000000000000002,921,1
15.0,34,1.7000000000000002,861,1
15.0,35,1.7000000000000002,924,1
15.0,36,1.7000000000000002,935,1
15.0,37,1.7000000000000002,345,1
15.0,38,1.7000000000000002,889,1
15.0,39,1.7000000000000002,601,1
15.0,0,1.8,938,1
15.0,1,1.8,934,1
15.0,2,1.8,930,1
15.0,3,1.8,940,1
15.0,4,1.8,886,1
15.0,5,1.8,925,1
15.0,6,1.8,876,1
15.0,7,1.8,467,1
15.0,8,1.8,949,1
15.0,9,1.8,798,1
15.0,10,1.8,863,1
15.0,11,1.8,918,1
15.0,12,1.8,915,1
15.0,13,1.8,931,1
15.0,14,1.8,683,1
15.0,15,1.8,938,1
15.0,16,1.8,939,1
15.0,17,1.8,924,1
15.0,18,1.8,410,1
15.0,19,1.8,940,1
15.0,20,1.8,941,1
15.0,21,1.8,926,1
15.0,22,1.8,938,1
15.0,23,1.8,938,1
15.0,24,1.8,896,1
15.0,25,1.8,172,1
15.0,26,1.8,932,1
15.0,27,1.8,902,1
15.0,28,1.8,912,1
15.0,29,1.8,923,1
15.0,30,1.8,903,1
15.0,31,1.8,916,1
15.0,32,1.8,885,0
15.0,33,1.8,921,1
15.0,34,1.8,861,1
15.0,35,1.8,924,1
15.0,36,1.8,935,1
15.0,37,1.8,345,1
15.0,38,1.8,889,1
15.0,39,1.8,601,1
15.0,0,1.9000000000000001,938,1
15.0,1,1.9000000000000001,934,1
15.0,2,1.9000000000000001,930,1
15.0,3,1.9000000000000001,940,1
15.0,4,1.9000000000000001,886,1
15.0,5,1.9000000000000001,925,1
15.0,6,1.9000000000000001,876,1
15.0,7,1.9000000000000001,467,1
15.0,8,1.9000000000000001,949,1
15.0,9,1.9000000000000001,798,1
15.0,10,1.9000000000000001,863,1
15.0,11,1.9000000000000001,911,1
15.0,12,1.9000000000000001,915,1
15.0,13,1.9000000000000001,931,1
15.0,14,1.9000000000000001,683,1
15.0,15,1.9000000000000001,938,1
15.0,16,1.9000000000000001,939,1
15.0,17,1.9000000000000001,924,1
15.0,18,1.9000000000000001,410,1
15.0,19,1.9000000000000001,940,1
15.0,20,1.9000000000000001,941,1
15.0,21,1.9000000000000001,926,1
15.0,22,1.9000000000000001,938,1
15.0,23,1.9000000000000001,938,1
15.0,24,1.9000000000000001,896,1
15.0,25,1.9000000000000001,172,1
15.0,26,1.9000000000000001,932,1
15.0,27,1.9000000000000001,902,1
15.0,28,1.9000000000000001,912,1
15.0,29,1.9000000000000001,923,1
15.0,30,1.9000000000000001,903,1
15.0,31,1.9000000000000001,916,1
15.0,32,1.9000000000000001,885,0
15.0,33,1.9000000000000001,921,1
15.0,34,1.9000000000000001,861,1
15.0,35,1.9000000000000001,924,1
15.0,36,1.9000000000000001,933,1
15.0,37,1.9000000000000001,345,1
15.0,38,1.9000000000000001,889,1
15.0,39,1.9000000000000001,601,1
15.0,0,2.0,938,1
15.0,1,2.0,934,1
15.0,2,2.0,930,1
15.0,3,2.0,940,1
15.0,4,2.0,886,1
15.0,5,2.0,925,1
15.0,6,2.0,876,1
15.0,7,2.0,467,1
15.0,8,2.0,949,1
15.0,9,2.0,798,1
15.0,10,2.0,863,1
15.0,11,2.0,911,1
15.0,12,2.0,915,1
15.0,13,2.0,931,1
15.0,14,2.0,683,1
15.0,15,2.0,938,1
15.0,16,2.0,939,1
15.0,17,2.0,924,1
15.0,18,2.0,410,1
15.0,19,2.0,940,1
15.0,20,2.0,941,1
15.0,21,2.0,926,1
15.0,22,2.0,938,1
15.0,23,2.0,938,1
15.0,24,2.0,896,1
15.0,25,2.0,172,1
15.0,26,2.0,932,1
15.0,27,2.0,902,1
15.0,28,2.0,912,1
15.0,29,2.0,923,1
15.0,30,2.0,903,1
15.0,31,2.0,916,1
15.0,32,2.0,885,0
15.0,33,2.0,921,1
15.0,34,2.0,861,1
15.0,35,2.0,924,1
15.0,36,2.0,933,1
15.0,37,2.0,345,1
15.0,38,2.0,889,1
15.0,39,2.0,601,1
15.0,0,2.1,938,1
15.0,1,2.1,934,1
15.0,2,2.1,930,1
15.0,3,2.1,940,1
15.0,4,2.1,886,1
15.0,5,2.1,925,1
15.0,6,2.1,876,1
15.0,7,2.1,467,1
15.0,8,2.1,949,1
15.0,9,2.1,798,1
15.0,10,2.1,863,1
15.0,11,2.1,911,1
15.0,12,2.1,915,1
15.0,13,2.1,931,1
15.0,14,2.1,683,1
15.0,15,2.1,938,1
15.0,16,2.1,939,1
15.0,17,2.1,921,1
15.0,18,2.1,410,1
15.0,19,2.1,940,1
15.0,20,2.1,941,1
15.0,21,2.1,926,1
15.0,22,2.1,938,1
15.0,23,2.1,938,1
15.0,24,2.1,896,1
15.0,25,2.1,172,1
15.0,26,2.1,932,1
15.0,27,2.1,897,1
15.0,28,2.1,912,1
15.0,29,2.1,923,1
15.0,30,2.1,903,1
15.0,31,2.1,916,1
15.0,32,2.1,885,0
15.0,33,2.1,921,1
15.0,34,2.1,861,1
15.0,35,2.1,924,1
15.0,36,2.1,933,1
15.0,37,2.1,345,1
15.0,38,2.1,889,1
15.0,39,2.1,601,1
15.0,0,2.2,938,1
15.0,1,2.2,934,1
15.0,2,2.2,930,1
15.0,3,2.2,940,1
15.0,4,2.2,886,1
15.0,5,2.2,925,1
15.0,6,2.2,876,1
15.0,7,2.2,467,1
15.0,8,2.2,949,1
15.0,9,2.2,798,1
15.0,10,2.2,863,1
15.0,11,2.2,904,1
15.0,12,2.2,915,1
15.0,13,2.2,931,1
15.0,14,2.2,683,1
15.0,15,2.2,933,1
15.0,16,2.2,937,1
